Lon,Lat,LCC_all_AD1425_C,LCC_all_AD1425_B,LCC_all_AD1425_U,NLC_all_AD1425_C,NLC_all_AD1425_B,NLC_all_AD1425_O,HLU_all_AD1425
20.0000000000,68.0000000000,0.3672265811,0.3129738363,0.3197995827,0.3702788615,0.3155751837,0.3141459547,0.0082431940
20.0000000000,69.0000000000,0.2748483439,0.3565762150,0.3685754411,0.2768130724,0.3591251678,0.3640617598,0.0070976725
20.0000000000,70.0000000000,0.1426290900,0.4325908536,0.4247800564,0.1435896889,0.4355043288,0.4209059823,0.0066898879
20.0000000000,71.0000000000,0.1612621458,0.4373991676,0.4013386866,0.1622591772,0.4401034643,0.3976373585,0.0061446841
21.0000000000,45.0000000000,0.4561908317,0.2115204352,0.3322887332,0.5686261589,0.2636529369,0.1677209042,0.1977315420
21.0000000000,46.0000000000,0.4357357361,0.2176996686,0.3465645952,0.5326320972,0.2661104459,0.2012574570,0.1819198684
21.0000000000,47.0000000000,0.4378427227,0.2239927009,0.3381645764,0.5310225683,0.2716618849,0.1973155468,0.1754724774
21.0000000000,48.0000000000,0.4556542766,0.2206666985,0.3236790249,0.5494689939,0.2660997933,0.1844312128,0.1707370541
21.0000000000,49.0000000000,0.4669211974,0.2166040940,0.3164747086,0.5734217033,0.2660095306,0.1605687661,0.1857280695
21.0000000000,50.0000000000,0.3975228316,0.2554235000,0.3470536684,0.5091137388,0.3271248913,0.1637613698,0.2191865957
21.0000000000,51.0000000000,0.3137316819,0.2718827211,0.4143855970,0.4374773311,0.3791218231,0.1834008458,0.2828618546
21.0000000000,52.0000000000,0.2949416220,0.2832677038,0.4217906742,0.4071785560,0.3910622509,0.2017591931,0.2756454935
21.0000000000,53.0000000000,0.3049720758,0.2828049315,0.4122229927,0.4044730379,0.3750735849,0.2204533772,0.2460014705
21.0000000000,54.0000000000,0.3370359635,0.2840791416,0.3788848949,0.4177111865,0.3520782591,0.2302105545,0.1931363717
21.0000000000,55.0000000000,0.3693741409,0.2730962926,0.3575295665,0.4446379441,0.3287424880,0.2266195679,0.1692698615
21.0000000000,56.0000000000,0.4143767288,0.2536510859,0.3319721853,0.4837451921,0.2961133789,0.2201414290,0.1433987655
21.0000000000,57.0000000000,0.4594816770,0.2425695821,0.2979487409,0.5217663810,0.2754509251,0.2027826939,0.1193727812
21.0000000000,58.0000000000,0.4674526008,0.2529927831,0.2795546161,0.5227659808,0.2829292642,0.1943047550,0.1058090657
21.0000000000,61.0000000000,0.4419731989,0.3151799262,0.2428468749,0.4820709698,0.3437744485,0.1741545817,0.0831781489
21.0000000000,62.0000000000,0.4573430543,0.3201850923,0.2224718533,0.4877675379,0.3414852214,0.1707472406,0.0623749661
21.0000000000,63.0000000000,0.4260998769,0.3482436356,0.2256564875,0.4482609373,0.3663554649,0.1853835977,0.0494378577
21.0000000000,64.0000000000,0.4084239074,0.3684872440,0.2230888486,0.4255690843,0.3839559246,0.1904749910,0.0402876468
21.0000000000,65.0000000000,0.3830988460,0.3821940833,0.2347070707,0.3948972812,0.3939646543,0.2111380645,0.0298772259
21.0000000000,66.0000000000,0.4127880623,0.3570214667,0.2301904709,0.4211669657,0.3642684020,0.2145646322,0.0198944933
21.0000000000,67.0000000000,0.4114316132,0.3433161316,0.2452522552,0.4169223326,0.3478978227,0.2351798446,0.0131696458
21.0000000000,68.0000000000,0.4011091406,0.3178015330,0.2810893264,0.4047889116,0.3207170409,0.2744940476,0.0090905923
21.0000000000,69.0000000000,0.3193557758,0.3188674537,0.3617767704,0.3216321087,0.3211403059,0.3572275855,0.0070774428
21.0000000000,70.0000000000,0.2187362278,0.4072839184,0.3739798538,0.2201901150,0.4099910370,0.3698188480,0.0066028725
21.0000000000,71.0000000000,0.2651136240,0.4073096450,0.3275767309,0.2667231229,0.4097824128,0.3234944643,0.0060343432
22.0000000000,45.0000000000,0.5532091572,0.1700521298,0.2767387129,0.6438378273,0.1979106679,0.1582515048,0.1407631957
22.0000000000,46.0000000000,0.5966163110,0.1741354111,0.2292482779,0.6715249093,0.1959991103,0.1324759804,0.1115499920
22.0000000000,47.0000000000,0.5345395760,0.2162059988,0.2492544251,0.6026583190,0.2437580858,0.1535835952,0.1130304533
22.0000000000,48.0000000000,0.5117260250,0.2181951064,0.2700788686,0.5794002017,0.2470507312,0.1735490671,0.1168004023
22.0000000000,49.0000000000,0.5240058350,0.2115019475,0.2644922175,0.6000540657,0.2421969280,0.1577490062,0.1267356311
22.0000000000,50.0000000000,0.4338712963,0.2629400357,0.3031886680,0.5217738954,0.3162118532,0.1620142514,0.1684687560
22.0000000000,51.0000000000,0.3549547840,0.2788315218,0.3662136942,0.4563603135,0.3584897189,0.1851499676,0.2222049695
22.0000000000,52.0000000000,0.3382597753,0.2840429838,0.3776972409,0.4365005182,0.3665375510,0.1969619308,0.2250644359
22.0000000000,53.0000000000,0.3447950892,0.2808606306,0.3743442801,0.4341699966,0.3536629809,0.2121670225,0.2058523345
22.0000000000,54.0000000000,0.3786662835,0.2710528604,0.3502808561,0.4540520527,0.3250146977,0.2209332495,0.1660289141
22.0000000000,55.0000000000,0.4089682058,0.2571865942,0.3338452000,0.4792233793,0.3013677519,0.2194088688,0.1466021412
22.0000000000,56.0000000000,0.4430974544,0.2416099549,0.3152925907,0.5096652134,0.2779076882,0.2124270984,0.1306107563
22.0000000000,57.0000000000,0.4632907038,0.2434083866,0.2933009096,0.5258184383,0.2762598443,0.1979217174,0.1189150664
22.0000000000,58.0000000000,0.4677445700,0.2595087565,0.2727466734,0.5230223027,0.2901773235,0.1868003739,0.1056890544
22.0000000000,59.0000000000,0.4539551258,0.2835249526,0.2625199216,0.5054946980,0.3157148188,0.1787904832,0.1019586802
22.0000000000,61.0000000000,0.4550674944,0.3096882075,0.2352442981,0.4935836609,0.3358997096,0.1705166295,0.0780337145
22.0000000000,62.0000000000,0.4682986878,0.3146839704,0.2170173418,0.4959517563,0.3332660797,0.1707821639,0.0557575777
22.0000000000,63.0000000000,0.4410018099,0.3482991779,0.2106990122,0.4615484697,0.3645267411,0.1739247892,0.0445167976
22.0000000000,64.0000000000,0.4045066064,0.3747389416,0.2207544520,0.4209331226,0.3899566295,0.1891102480,0.0390240522
22.0000000000,66.0000000000,0.3833815610,0.3814971793,0.2351212597,0.3923820837,0.3904534631,0.2171644532,0.0229381593
22.0000000000,67.0000000000,0.4015768823,0.3571963218,0.2412267959,0.4077423509,0.3626804091,0.2295772400,0.0151209914
22.0000000000,68.0000000000,0.4068703061,0.3337285371,0.2594011568,0.4110793215,0.3371809113,0.2517397673,0.0102389373
22.0000000000,69.0000000000,0.3581541799,0.3150938007,0.3267520194,0.3608724351,0.3174852439,0.3216423210,0.0075324546
22.0000000000,70.0000000000,0.2687119167,0.3740926550,0.3571954283,0.2705246527,0.3766162917,0.3528590555,0.0067008166
22.0000000000,71.0000000000,0.2321580423,0.3960602445,0.3717817132,0.2335953487,0.3985122806,0.3678923707,0.0061529750
23.0000000000,45.0000000000,0.5676486996,0.1629265268,0.2694247736,0.6507269414,0.1867716433,0.1625014154,0.1276698972
23.0000000000,46.0000000000,0.6090998621,0.1752863419,0.2156137960,0.6730998134,0.1937042041,0.1331959824,0.0950824084
23.0000000000,47.0000000000,0.5780269477,0.2008237549,0.2211492975,0.6342503435,0.2203574349,0.1453922216,0.0886454322
23.0000000000,48.0000000000,0.6099618123,0.1715775631,0.2184606245,0.6629008599,0.1864689098,0.1506302303,0.0798596755
23.0000000000,49.0000000000,0.5603439493,0.2142634899,0.2253925608,0.6163024433,0.2356608160,0.1480367407,0.0907971315
23.0000000000,50.0000000000,0.4577597791,0.2600914819,0.2821487390,0.5298352686,0.3010435745,0.1691211569,0.1360337708
23.0000000000,51.0000000000,0.3927438241,0.2793477505,0.3279084254,0.4775043400,0.3396355461,0.1828601139,0.1775073203
23.0000000000,52.0000000000,0.3847807576,0.2798021249,0.3354171175,0.4656797430,0.3386296717,0.1956905854,0.1737223630
23.0000000000,53.0000000000,0.3902421235,0.2740695448,0.3356883317,0.4670071347,0.3279821042,0.2050107610,0.1643765277
23.0000000000,54.0000000000,0.4075785562,0.2670529318,0.3253685120,0.4764323668,0.3121672091,0.2114004241,0.1445195907
23.0000000000,55.0000000000,0.4222674252,0.2577252221,0.3200073527,0.4899820075,0.2990539033,0.2109640892,0.1381980998
23.0000000000,56.0000000000,0.4293835693,0.2569559371,0.3136604936,0.4984678386,0.2982980248,0.2032341366,0.1385932331
23.0000000000,57.0000000000,0.4385086296,0.2634594383,0.2980319321,0.5048192868,0.3032994033,0.1918813098,0.1313552372
23.0000000000,58.0000000000,0.4490082611,0.2758467868,0.2751449520,0.5069643993,0.3114519546,0.1815836461,0.1143199369
23.0000000000,59.0000000000,0.4419379363,0.2990742320,0.2589878317,0.4936067862,0.3340402767,0.1723529371,0.1046761337
23.0000000000,60.0000000000,0.4436624880,0.3093670013,0.2469705106,0.4886180151,0.3407146067,0.1706673781,0.0920054637
23.0000000000,61.0000000000,0.4542997382,0.3165137578,0.2291865039,0.4908356732,0.3419685954,0.1671957314,0.0744361849
23.0000000000,62.0000000000,0.4746822192,0.3169206731,0.2083971077,0.5000071877,0.3338288398,0.1661639725,0.0506492090
23.0000000000,63.0000000000,0.4647354868,0.3341764209,0.2010880923,0.4829269571,0.3472573251,0.1698157178,0.0376691961
23.0000000000,64.0000000000,0.4155283036,0.3710296489,0.2134420474,0.4304553828,0.3843581969,0.1851864203,0.0346774132
23.0000000000,65.0000000000,0.3835614124,0.3946471453,0.2217914423,0.3961604330,0.4076103041,0.1962292629,0.0318028242
23.0000000000,66.0000000000,0.3802503866,0.3853141344,0.2344354790,0.3896228501,0.3948114098,0.2155657401,0.0240552203
23.0000000000,67.0000000000,0.3978521300,0.3624462615,0.2397016085,0.4043708989,0.3683849087,0.2272441923,0.0161207669
23.0000000000,68.0000000000,0.4109266275,0.3331958653,0.2558775072,0.4154275186,0.3368453691,0.2477271124,0.0108343594
23.0000000000,69.0000000000,0.3814262228,0.3205395017,0.2980342755,0.3844705128,0.3230978344,0.2924316528,0.0079181364
23.0000000000,70.0000000000,0.2787110843,0.3608268033,0.3604621124,0.2806237932,0.3633030472,0.3560731595,0.0068159185
23.0000000000,71.0000000000,0.3115924532,0.3740295559,0.3143779909,0.3135862258,0.3764228420,0.3099909322,0.0063579725
24.0000000000,45.0000000000,0.5472904000,0.1815674939,0.2711421061,0.6316737415,0.2095622693,0.1587639891,0.1335869073
24.0000000000,46.0000000000,0.5595685654,0.2075403516,0.2328910830,0.6236164587,0.2312952997,0.1450882416,0.1027039815
24.0000000000,47.0000000000,0.6213647789,0.1568297503,0.2218054708,0.6735139820,0.1699919808,0.1564940371,0.0774285382
24.0000000000,48.0000000000,0.6333054740,0.1691803041,0.1975142219,0.6816862861,0.1821046839,0.1362090300,0.0709722538
24.0000000000,49.0000000000,0.5353717952,0.2370854643,0.2275427405,0.5898904498,0.2612286498,0.1488809004,0.0924216600
24.0000000000,50.0000000000,0.4537718264,0.2642662132,0.2819619604,0.5220834372,0.3040493148,0.1738672480,0.1308442404
24.0000000000,51.0000000000,0.4289047271,0.2744567124,0.2966385606,0.4988540894,0.3192174035,0.1819285071,0.1402200840
24.0000000000,52.0000000000,0.4357572555,0.2684314123,0.2958113322,0.4984564211,0.3070548094,0.1944887695,0.1257866544
24.0000000000,53.0000000000,0.4247395054,0.2675009888,0.3077595058,0.4888037293,0.3078486443,0.2033476264,0.1310632879
24.0000000000,54.0000000000,0.4323999851,0.2625925031,0.3050075118,0.4963176012,0.3014090789,0.2022733200,0.1287836980
24.0000000000,55.0000000000,0.4293929790,0.2625249673,0.3080820537,0.4950457260,0.3026641547,0.2022901193,0.1326195613
24.0000000000,56.0000000000,0.4182493943,0.2686665562,0.3130840495,0.4862696721,0.3123600415,0.2013702864,0.1398818016
24.0000000000,57.0000000000,0.4226723910,0.2763802008,0.3009474082,0.4875806681,0.3188229130,0.1935964189,0.1331231555
24.0000000000,58.0000000000,0.4380662150,0.2871924683,0.2747413167,0.4945558426,0.3242265855,0.1812175718,0.1142229506
24.0000000000,59.0000000000,0.4241845038,0.3159792223,0.2598362739,0.4744240454,0.3534031525,0.1721728021,0.1058958585
24.0000000000,60.0000000000,0.4258118353,0.3290895526,0.2450986121,0.4716712265,0.3645320774,0.1637966960,0.0972274514
24.0000000000,61.0000000000,0.4418555212,0.3319453515,0.2261991272,0.4784653555,0.3594486048,0.1620860398,0.0765151203
24.0000000000,62.0000000000,0.4777930347,0.3199750459,0.2022319194,0.5022344022,0.3363432788,0.1614223190,0.0486652595
24.0000000000,63.0000000000,0.4793233371,0.3224488085,0.1982278544,0.4954877599,0.3333228855,0.1711893546,0.0326232535
24.0000000000,64.0000000000,0.4482478829,0.3531669639,0.1985851532,0.4618379189,0.3638743245,0.1742877566,0.0294259856
24.0000000000,65.0000000000,0.4047868501,0.3819160516,0.2132970983,0.4166792671,0.3931365370,0.1901841959,0.0285409377
24.0000000000,66.0000000000,0.3974447864,0.3754418346,0.2271133790,0.4068752991,0.3843502644,0.2087744365,0.0231778944
24.0000000000,67.0000000000,0.4107289841,0.3555153899,0.2337556260,0.4175401221,0.3614109182,0.2210489597,0.0163125353
24.0000000000,68.0000000000,0.4283079461,0.3277057625,0.2439862914,0.4330891315,0.3313639295,0.2355469390,0.0110397260
24.0000000000,69.0000000000,0.3907852122,0.3165781279,0.2926366600,0.3939899430,0.3191743052,0.2868357518,0.0081340423
24.0000000000,70.0000000000,0.3322134183,0.3384968001,0.3292897817,0.3345042238,0.3408309332,0.3246648429,0.0068483607
24.0000000000,71.0000000000,0.3153263036,0.3668404078,0.3178332886,0.3173869781,0.3692377298,0.3133752921,0.0064926247
25.0000000000,45.0000000000,0.5152154265,0.1941664675,0.2906181060,0.6010722573,0.2265228696,0.1724048731,0.1428394502
25.0000000000,46.0000000000,0.6102477351,0.1693287380,0.2204235269,0.6787709199,0.1883422365,0.1328868436,0.1009518569
25.0000000000,47.0000000000,0.6400314485,0.1589022108,0.2010663407,0.6962254906,0.1728536464,0.1309208630,0.0807124169
25.0000000000,48.0000000000,0.5508377548,0.2291568633,0.2200053819,0.6045315720,0.2514943059,0.1439741221,0.0888188801
25.0000000000,49.0000000000,0.4891278780,0.2475625253,0.2633095967,0.5539128926,0.2803521956,0.1657349118,0.1169588495
25.0000000000,50.0000000000,0.4477371105,0.2677062555,0.2845566340,0.5191442628,0.3104012677,0.1704544695,0.1375478021
25.0000000000,51.0000000000,0.4437856425,0.2723595516,0.2838548058,0.5060088709,0.3105471110,0.1834440181,0.1229686512
25.0000000000,52.0000000000,0.4649728943,0.2618133626,0.2732137431,0.5182242724,0.2917977391,0.1899779885,0.1027573985
25.0000000000,53.0000000000,0.4559959731,0.2598415615,0.2841624654,0.5121789904,0.2918564998,0.1959645098,0.1096941077
25.0000000000,54.0000000000,0.4536286568,0.2571360893,0.2892352538,0.5133206871,0.2909720805,0.1957072324,0.1162860406
25.0000000000,55.0000000000,0.4500956980,0.2609023851,0.2890019169,0.5124603842,0.2970526870,0.1904869288,0.1216965996
25.0000000000,56.0000000000,0.4414070215,0.2683468337,0.2902461448,0.5061857368,0.3077280902,0.1860861730,0.1279742012
25.0000000000,57.0000000000,0.4423505874,0.2764396860,0.2812097266,0.5058395961,0.3161160923,0.1780443116,0.1255121371
25.0000000000,58.0000000000,0.4441012218,0.2927589866,0.2631397915,0.4998190347,0.3294891050,0.1706918603,0.1114759723
25.0000000000,59.0000000000,0.4354456996,0.3170927460,0.2474615544,0.4848227219,0.3530492283,0.1621280498,0.1018455201
25.0000000000,60.0000000000,0.4181449106,0.3407459175,0.2411091718,0.4634011364,0.3776251759,0.1589736877,0.0976610160
25.0000000000,61.0000000000,0.4324820637,0.3425481850,0.2249697513,0.4709316790,0.3730022708,0.1560660502,0.0816458458
25.0000000000,62.0000000000,0.4669666446,0.3334926052,0.1995407502,0.4925162844,0.3517393387,0.1557443769,0.0518757259
25.0000000000,63.0000000000,0.4951321567,0.3176119283,0.1872559150,0.5114047051,0.3280502636,0.1605450313,0.0318193170
25.0000000000,64.0000000000,0.4666506468,0.3357639235,0.1975854297,0.4788249826,0.3445235872,0.1766514302,0.0254254399
25.0000000000,65.0000000000,0.4329121675,0.3585703442,0.2085174883,0.4436544076,0.3674678735,0.1888777189,0.0242130808
25.0000000000,66.0000000000,0.4333275359,0.3524028904,0.2142695737,0.4423298472,0.3597240049,0.1979461479,0.0203520322
25.0000000000,67.0000000000,0.4301637818,0.3409750376,0.2288611806,0.4367906868,0.3462279419,0.2169813714,0.0151718093
25.0000000000,68.0000000000,0.4342864283,0.3260911137,0.2396224580,0.4390618900,0.3296768477,0.2312612624,0.0108765114
25.0000000000,69.0000000000,0.4021021009,0.3197134287,0.2781844704,0.4054429649,0.3223697667,0.2721872684,0.0082400343
25.0000000000,70.0000000000,0.3542184791,0.3379037647,0.3078777562,0.3567164898,0.3402867212,0.3029967890,0.0070027902
25.0000000000,71.0000000000,0.3378376757,0.3628848311,0.2992774932,0.3400705083,0.3652832051,0.2946462865,0.0065657932
26.0000000000,45.0000000000,0.4661041065,0.2290068216,0.3048890719,0.5572220663,0.2737750056,0.1690029282,0.1635218081
26.0000000000,46.0000000000,0.5347374008,0.2117907550,0.2534718442,0.6087275195,0.2410956495,0.1501768310,0.1215488315
26.0000000000,47.0000000000,0.5069663383,0.2457222447,0.2473114170,0.5700157326,0.2762817464,0.1537025211,0.1106099194
26.0000000000,48.0000000000,0.4733127776,0.2624853865,0.2642018359,0.5367164471,0.2976472023,0.1656363506,0.1181325258
26.0000000000,49.0000000000,0.4508642534,0.2624776146,0.2866581319,0.5247357387,0.3054830450,0.1697812163,0.1407784525
26.0000000000,50.0000000000,0.4247532408,0.2725164511,0.3027303081,0.4938832785,0.3168694324,0.1892472892,0.1399724199
26.0000000000,51.0000000000,0.4486013578,0.2710648145,0.2803338277,0.5050233771,0.3051574982,0.1898191247,0.1117215992
26.0000000000,52.0000000000,0.4710941575,0.2616287094,0.2672771331,0.5209360118,0.2893090782,0.1897549100,0.0956774982
26.0000000000,53.0000000000,0.4708525191,0.2577325594,0.2714149214,0.5250197326,0.2873822990,0.1875979685,0.1031717669
26.0000000000,54.0000000000,0.4603581443,0.2611848185,0.2784570372,0.5197884336,0.2949026738,0.1853088927,0.1143355361
26.0000000000,55.0000000000,0.4549452924,0.2662453168,0.2788093908,0.5157218805,0.3018132900,0.1824648295,0.1178476043
26.0000000000,56.0000000000,0.4417024299,0.2766020540,0.2816955161,0.5039521667,0.3155839655,0.1804638677,0.1235231058
26.0000000000,57.0000000000,0.4421668164,0.2865503844,0.2712827993,0.5031414980,0.3260656030,0.1707928990,0.1211879398
26.0000000000,58.0000000000,0.4328343979,0.3059894012,0.2611762009,0.4892152480,0.3458474686,0.1649372834,0.1152475324
26.0000000000,59.0000000000,0.4244823340,0.3277160505,0.2478016155,0.4769299670,0.3682075616,0.1548624714,0.1099692547
26.0000000000,60.0000000000,0.4167488360,0.3477469429,0.2355042211,0.4644874958,0.3875814224,0.1479310818,0.1027770612
26.0000000000,61.0000000000,0.4325620811,0.3464144047,0.2210235142,0.4739108209,0.3795282622,0.1465609169,0.0872500437
26.0000000000,62.0000000000,0.4671432451,0.3362648964,0.1965918585,0.4946841013,0.3560897002,0.1492261984,0.0556736232
26.0000000000,63.0000000000,0.5035387837,0.3144136117,0.1820476046,0.5205014540,0.3250052376,0.1544933084,0.0325890930
26.0000000000,64.0000000000,0.5025945739,0.3132736621,0.1841317641,0.5146273661,0.3207738562,0.1645987777,0.0233815631
26.0000000000,65.0000000000,0.4713122411,0.3263514972,0.2023362617,0.4808783156,0.3329753496,0.1861463348,0.0198929212
26.0000000000,66.0000000000,0.4640847807,0.3228148671,0.2131003522,0.4717100287,0.3281189485,0.2001710228,0.0161651175
26.0000000000,67.0000000000,0.4528607308,0.3198120317,0.2273272375,0.4587099267,0.3239427569,0.2173473165,0.0127514047
26.0000000000,68.0000000000,0.4447301084,0.3169124140,0.2383574776,0.4492232538,0.3201142066,0.2306625396,0.0100020321
26.0000000000,69.0000000000,0.4359007825,0.3064860641,0.2576131534,0.4393987509,0.3089455195,0.2516557296,0.0079608064
26.0000000000,70.0000000000,0.3550519347,0.3312705787,0.3136774866,0.3575311289,0.3335837166,0.3088851545,0.0069342052
26.0000000000,71.0000000000,0.3253807299,0.3607996773,0.3138195927,0.3275281155,0.3631808142,0.3092910703,0.0065563398
27.0000000000,45.0000000000,0.3785552666,0.2962252063,0.3252195271,0.4581440022,0.3585045924,0.1833514054,0.1737199116
27.0000000000,46.0000000000,0.4342509549,0.2774460415,0.2883030036,0.5045122463,0.3223364832,0.1731512705,0.1392657797
27.0000000000,47.0000000000,0.4477410080,0.2785623403,0.2736966516,0.5106793579,0.3177194729,0.1716011692,0.1232443585
27.0000000000,48.0000000000,0.4599121844,0.2680719768,0.2720158388,0.5242066115,0.3055476835,0.1702457050,0.1226509274
27.0000000000,49.0000000000,0.4447921446,0.2668841750,0.2883236804,0.5180808681,0.3108588736,0.1710602583,0.1414619377
27.0000000000,50.0000000000,0.4338367224,0.2724288965,0.2937343811,0.5013293922,0.3148110937,0.1838595141,0.1346273944
27.0000000000,51.0000000000,0.4617078714,0.2672205695,0.2710715591,0.5147955900,0.2979459074,0.1872585026,0.1031238798
27.0000000000,52.0000000000,0.4742475126,0.2633303994,0.2624220880,0.5234547575,0.2906531856,0.1858920569,0.0940047714
27.0000000000,53.0000000000,0.4661473079,0.2621279955,0.2717246966,0.5216157516,0.2933194917,0.1850647567,0.1063396639
27.0000000000,54.0000000000,0.4589576482,0.2641281521,0.2769141997,0.5187553160,0.2985414527,0.1827032313,0.1152714314
27.0000000000,55.0000000000,0.4559218473,0.2731442261,0.2709339266,0.5167131438,0.3095644848,0.1737223714,0.1176499906
27.0000000000,56.0000000000,0.4429200162,0.2826967294,0.2743832543,0.5047243086,0.3221437417,0.1731319497,0.1224515865
27.0000000000,57.0000000000,0.4278807591,0.3004319920,0.2716872489,0.4896825936,0.3438255026,0.1664919038,0.1262079463
27.0000000000,58.0000000000,0.4103877995,0.3230741916,0.2665380088,0.4716369455,0.3712920439,0.1570710106,0.1298650297
27.0000000000,59.0000000000,0.4077606629,0.3386392210,0.2536001161,0.4659177711,0.3869378423,0.1471443865,0.1248226873
27.0000000000,60.0000000000,0.4060966012,0.3544618494,0.2394415494,0.4584252322,0.4001369506,0.1414378172,0.1141486711
27.0000000000,61.0000000000,0.4243855906,0.3521159270,0.2234984824,0.4690554830,0.3891788739,0.1417656431,0.0952337070
27.0000000000,62.0000000000,0.4556541821,0.3452555744,0.1990902435,0.4865258051,0.3686474369,0.1448267580,0.0634532079
27.0000000000,63.0000000000,0.4997720293,0.3180665775,0.1821613931,0.5186125213,0.3300571061,0.1513303726,0.0363286485
27.0000000000,64.0000000000,0.5239500353,0.2983015959,0.1777483688,0.5364297122,0.3054066771,0.1581636108,0.0232643282
27.0000000000,65.0000000000,0.4929165063,0.3018370457,0.2052464480,0.5015660341,0.3071335775,0.1913003884,0.0172450429
27.0000000000,66.0000000000,0.4727990272,0.3039071443,0.2232938285,0.4793694084,0.3081304733,0.2125001183,0.0137063007
27.0000000000,67.0000000000,0.4647294966,0.3047557864,0.2305147170,0.4699810068,0.3081995707,0.2218194225,0.0111738776
27.0000000000,68.0000000000,0.4579642353,0.3087001961,0.2333355686,0.4622522055,0.3115905904,0.2261572041,0.0092762569
27.0000000000,69.0000000000,0.4336149257,0.3158918718,0.2504932025,0.4370263795,0.3183771427,0.2445964779,0.0078060592
27.0000000000,70.0000000000,0.3926335581,0.3222930061,0.2850734358,0.3953130809,0.3244924907,0.2801944284,0.0067782295
27.0000000000,71.0000000000,0.2898066167,0.3589575392,0.3512358441,0.2916823386,0.3612808282,0.3470368331,0.0064307012
28.0000000000,45.0000000000,0.3908657100,0.2908845218,0.3182497682,0.4540744255,0.3379248135,0.2080007610,0.1392034257
28.0000000000,46.0000000000,0.4681212584,0.2736130377,0.2582657039,0.5250662808,0.3068969364,0.1680367828,0.1084530171
28.0000000000,47.0000000000,0.4859140676,0.2661884336,0.2478974989,0.5368308288,0.2940811287,0.1690880425,0.0948469397
28.0000000000,48.0000000000,0.4876749012,0.2609351165,0.2513899823,0.5425643737,0.2903042534,0.1671313730,0.1011667465
28.0000000000,49.0000000000,0.4521023152,0.2693473604,0.2785503244,0.5218544266,0.3109033234,0.1672422500,0.1336620096
28.0000000000,50.0000000000,0.4426498465,0.2731359231,0.2842142304,0.5084265846,0.3137232862,0.1778501292,0.1293731289
28.0000000000,51.0000000000,0.4714187195,0.2659596378,0.2626216427,0.5239902517,0.2956188454,0.1803909029,0.1003292181
28.0000000000,52.0000000000,0.4650114667,0.2648810856,0.2701074477,0.5148566319,0.2932740230,0.1918693452,0.0968136799
28.0000000000,53.0000000000,0.4592990057,0.2682725835,0.2724284108,0.5173784819,0.3021963041,0.1804252140,0.1122572320
28.0000000000,54.0000000000,0.4565621038,0.2698647473,0.2735731490,0.5173962046,0.3058225701,0.1767812253,0.1175774007
28.0000000000,55.0000000000,0.4490790067,0.2779599491,0.2729610442,0.5101722551,0.3157739550,0.1740537899,0.1197502368
28.0000000000,56.0000000000,0.4391776423,0.2893708434,0.2714515143,0.5023903952,0.3310212506,0.1665883541,0.1258239679
28.0000000000,57.0000000000,0.4125720742,0.3114150669,0.2760128590,0.4771592579,0.3601663600,0.1626743821,0.1353577085
28.0000000000,58.0000000000,0.4028718247,0.3232207330,0.2739074423,0.4690601988,0.3763231181,0.1546166830,0.1411084851
28.0000000000,59.0000000000,0.3982864654,0.3421777692,0.2595357654,0.4613249896,0.3963357270,0.1423392834,0.1366466713
28.0000000000,60.0000000000,0.3904621877,0.3602486341,0.2492891782,0.4484292906,0.4137303035,0.1378404059,0.1292669861
28.0000000000,61.0000000000,0.4115343149,0.3581887047,0.2302769805,0.4605169344,0.4008218957,0.1386611698,0.1063644264
28.0000000000,62.0000000000,0.4388701279,0.3541309633,0.2069989087,0.4739379869,0.3824277507,0.1436342624,0.0739925053
28.0000000000,63.0000000000,0.4920783193,0.3236179912,0.1843036895,0.5138881380,0.3379613375,0.1481505245,0.0424407904
28.0000000000,64.0000000000,0.5205406778,0.2954770434,0.1839822788,0.5333578667,0.3027525268,0.1638896065,0.0240311237
28.0000000000,65.0000000000,0.5135889728,0.2821228899,0.2042881373,0.5218845590,0.2866797922,0.1914356488,0.0158954429
28.0000000000,66.0000000000,0.4965112460,0.2810937761,0.2223949779,0.5026372290,0.2845619265,0.2128008445,0.0121876825
28.0000000000,67.0000000000,0.4754496649,0.2880270388,0.2365232963,0.4802873028,0.2909576761,0.2287550211,0.0100723835
28.0000000000,68.0000000000,0.4710136288,0.2968321790,0.2321541922,0.4751127499,0.2994154397,0.2254718104,0.0086276806
28.0000000000,69.0000000000,0.4319901248,0.3153400828,0.2526697924,0.4352794956,0.3177412267,0.2469792777,0.0075569164
28.0000000000,70.0000000000,0.4019158048,0.3203244621,0.2777597331,0.4046170774,0.3224773599,0.2729055627,0.0066761209
28.0000000000,71.0000000000,0.3196937077,0.3454458219,0.3348604703,0.3216986838,0.3476123037,0.3306890125,0.0062324659
29.0000000000,46.0000000000,0.4818892829,0.2666938640,0.2514168531,0.5247971336,0.2904405230,0.1847623434,0.0817608327
29.0000000000,47.0000000000,0.5001614633,0.2616213112,0.2382172256,0.5411800170,0.2830770382,0.1757429448,0.0757946570
29.0000000000,48.0000000000,0.5069803126,0.2559661707,0.2370535167,0.5555761792,0.2805014388,0.1639223820,0.0874693128
29.0000000000,49.0000000000,0.4536882160,0.2731835468,0.2731282372,0.5192013554,0.3126315887,0.1681670559,0.1261806016
