Lon,Lat,LCC_all_BC4000_C,LCC_all_BC4000_B,LCC_all_BC4000_U,NLC_all_BC4000_C,NLC_all_BC4000_B,NLC_all_BC4000_O,HLU_all_BC4000
29.0000000000,47.0000000000,0.3417073112,0.3525256207,0.3057670681,0.3456556808,0.3565989941,0.2977453251,0.0114228403
29.0000000000,48.0000000000,0.3807430229,0.3326970326,0.2865599445,0.3845101184,0.3359887580,0.2795011236,0.0097971297
29.0000000000,49.0000000000,0.3878581214,0.3373828719,0.2747590067,0.3915836507,0.3406235667,0.2677927826,0.0095140064
29.0000000000,50.0000000000,0.3852789440,0.3519431951,0.2627778609,0.3889021382,0.3552528973,0.2558449645,0.0093164677
29.0000000000,51.0000000000,0.4024162309,0.3541561114,0.2434276577,0.4059941672,0.3573049605,0.2367008723,0.0088127776
29.0000000000,52.0000000000,0.4006897198,0.3684385439,0.2308717363,0.4041032784,0.3715773482,0.2243193734,0.0084472432
29.0000000000,53.0000000000,0.4118065406,0.3772071621,0.2109862973,0.4152329965,0.3803457322,0.2044212713,0.0082518873
29.0000000000,54.0000000000,0.4226482066,0.3872330588,0.1901187346,0.4262864563,0.3905664470,0.1831470967,0.0085347532
29.0000000000,55.0000000000,0.4018085237,0.4236277515,0.1745637249,0.4058866595,0.4279273405,0.1661860001,0.0100474744
29.0000000000,56.0000000000,0.3818618450,0.4655845289,0.1525536260,0.3870990059,0.4719699300,0.1409310641,0.0135292541
29.0000000000,57.0000000000,0.3345426502,0.5304674208,0.1349899290,0.3420013753,0.5422943454,0.1157042792,0.0218090502
29.0000000000,58.0000000000,0.2991920532,0.5745588813,0.1262490655,0.3081161102,0.5916963557,0.1001875341,0.0289632922
29.0000000000,59.0000000000,0.2556320167,0.6191001384,0.1252678449,0.2637565862,0.6387765553,0.0974668585,0.0308032859
29.0000000000,60.0000000000,0.2605002905,0.6172437349,0.1222559746,0.2681138133,0.6352836352,0.0966025514,0.0283966080
29.0000000000,61.0000000000,0.2744678175,0.5999797182,0.1255524644,0.2805779540,0.6133363223,0.1060857238,0.0217769658
29.0000000000,62.0000000000,0.2858196561,0.5787400406,0.1354403033,0.2907143764,0.5886510826,0.1206345410,0.0168368704
29.0000000000,63.0000000000,0.3060195998,0.5462131650,0.1477672352,0.3097202476,0.5528184366,0.1374613158,0.0119483561
29.0000000000,64.0000000000,0.3113326904,0.5241207227,0.1645465869,0.3140723639,0.5287328939,0.1571947422,0.0087230645
29.0000000000,65.0000000000,0.3183068235,0.4982783745,0.1834148021,0.3204255460,0.5015950286,0.1779794254,0.0066122148
29.0000000000,66.0000000000,0.3443694852,0.4330846056,0.2225459092,0.3461952101,0.4353806667,0.2184241232,0.0052736864
29.0000000000,67.0000000000,0.3573100924,0.4151151263,0.2275747813,0.3589570337,0.4170285070,0.2240144593,0.0045881293
29.0000000000,68.0000000000,0.3479203400,0.4251984972,0.2268811628,0.3494486300,0.4270662426,0.2234851274,0.0043734325
29.0000000000,69.0000000000,0.3711893431,0.4025181390,0.2262925179,0.3728026467,0.4042676073,0.2229297460,0.0043275005
29.0000000000,70.0000000000,0.3668214807,0.4116047190,0.2215738003,0.3684188820,0.4133971384,0.2181839796,0.0043358292
29.0000000000,71.0000000000,0.3458517378,0.4178884799,0.2362597822,0.3474037907,0.4197638067,0.2328324026,0.0044675761
