Lon,Lat,LCC_elev_BC1000_C,LCC_elev_BC1000_B,LCC_elev_BC1000_U,NLC_elev_BC1000_C,NLC_elev_BC1000_B,NLC_elev_BC1000_O,HLU_elev_BC1000
29.0000000000,49.0000000000,0.5989762203,0.2471170541,0.1539067256,0.6152390175,0.2538265267,0.1309344558,0.0264332995
29.0000000000,50.0000000000,0.5914046706,0.2500833452,0.1585119842,0.6069202055,0.2566442958,0.1364354987,0.0255643736
29.0000000000,51.0000000000,0.5954324833,0.2460034436,0.1585640730,0.6101574389,0.2520870717,0.1377554895,0.0241330427
29.0000000000,52.0000000000,0.6122316606,0.2373608538,0.1504074856,0.6274901761,0.2432765463,0.1292332776,0.0243167400
29.0000000000,53.0000000000,0.6343270775,0.2283077674,0.1373651551,0.6509071072,0.2342752717,0.1148176211,0.0254721903
29.0000000000,54.0000000000,0.6488293353,0.2239707742,0.1271998905,0.6665622199,0.2300920262,0.1033457539,0.0266034948
29.0000000000,55.0000000000,0.6428875826,0.2328039688,0.1243084486,0.6617687050,0.2396412454,0.0985900496,0.0285313013
29.0000000000,56.0000000000,0.6374816128,0.2430880696,0.1194303176,0.6583570236,0.2510483985,0.0905945778,0.0317083438
29.0000000000,57.0000000000,0.6008015285,0.2752433761,0.1239550954,0.6248847706,0.2862765585,0.0888386710,0.0385402928
29.0000000000,58.0000000000,0.5735806260,0.3019290307,0.1244903433,0.6011997933,0.3164675769,0.0823326299,0.0459400811
29.0000000000,59.0000000000,0.5595748833,0.3173362734,0.1230888433,0.5906090721,0.3349358372,0.0744550906,0.0525460755
29.0000000000,60.0000000000,0.5412068936,0.3333136052,0.1254795012,0.5746426742,0.3539057313,0.0714515945,0.0581853421
29.0000000000,61.0000000000,0.5651749195,0.3196932548,0.1151318257,0.5927024511,0.3352643035,0.0720332454,0.0464440995
29.0000000000,62.0000000000,0.5882583453,0.3017476563,0.1099939983,0.6087355610,0.3122514628,0.0790129762,0.0336389344
29.0000000000,63.0000000000,0.5982873011,0.2855535075,0.1161591914,0.6117518142,0.2919799166,0.0962682692,0.0220097641
29.0000000000,64.0000000000,0.5847899535,0.2785067294,0.1367033171,0.5938914084,0.2828413053,0.1232672863,0.0153251162
29.0000000000,65.0000000000,0.5495938197,0.2792202108,0.1711859695,0.5560364220,0.2824933640,0.1614702140,0.0115866552
29.0000000000,66.0000000000,0.5058352741,0.2835039551,0.2106607708,0.5106240224,0.2861878902,0.2031880874,0.0093782275
29.0000000000,67.0000000000,0.4719115673,0.2939001670,0.2341882657,0.4758717051,0.2963664874,0.2277618075,0.0083218602
29.0000000000,68.0000000000,0.4150528545,0.3181977873,0.2667493582,0.4183674241,0.3207388822,0.2608936938,0.0079226282
29.0000000000,69.0000000000,0.3741060877,0.3387007974,0.2871931149,0.3770022404,0.3413228591,0.2816749005,0.0076820571
29.0000000000,70.0000000000,0.3492943255,0.3518186893,0.2988869852,0.3519319246,0.3544753504,0.2935927250,0.0074946286
29.0000000000,71.0000000000,0.3037062340,0.3659186700,0.3303750960,0.3060087940,0.3686928958,0.3252983102,0.0075244896
