Lon,Lat,LCC_all_AD1900_C,LCC_all_AD1900_B,LCC_all_AD1900_U,NLC_all_AD1900_C,NLC_all_AD1900_B,NLC_all_AD1900_O,HLU_all_AD1900
29.0000000000,50.0000000000,0.2654173193,0.2415533704,0.4930293103,0.4685927456,0.4264610814,0.1049461730,0.4335863672
29.0000000000,51.0000000000,0.3041789313,0.2901069661,0.4057141026,0.4519292335,0.4310220245,0.1170487420,0.3269323850
29.0000000000,52.0000000000,0.3167115661,0.2920059977,0.3912824362,0.4620897536,0.4260437381,0.1118665083,0.3146102816
29.0000000000,53.0000000000,0.3082051422,0.2923698794,0.3994249783,0.4573882802,0.4338881414,0.1087235784,0.3261630095
29.0000000000,54.0000000000,0.3314229436,0.2940019883,0.3745750681,0.4768669095,0.4230238802,0.1001092104,0.3049990742
29.0000000000,55.0000000000,0.3247347377,0.3020514561,0.3732138062,0.4682648519,0.4355557442,0.0961794039,0.3065148145
29.0000000000,56.0000000000,0.3291377666,0.2945031110,0.3763591224,0.4812104246,0.4305733995,0.0882161759,0.3160211213
29.0000000000,57.0000000000,0.3492832907,0.2979194608,0.3527972485,0.4949944107,0.4222030422,0.0828025471,0.2943692228
29.0000000000,58.0000000000,0.3512446931,0.3036555921,0.3450997148,0.4920637711,0.4253955111,0.0825407178,0.2861805446
29.0000000000,59.0000000000,0.3743223971,0.3140358581,0.3116417448,0.4985277016,0.4182372623,0.0832350362,0.2491442383
29.0000000000,60.0000000000,0.3668775126,0.3125933711,0.3205291163,0.4945149167,0.4213452163,0.0841398670,0.2581062771
29.0000000000,61.0000000000,0.3789855542,0.3251913998,0.2958230460,0.4876560043,0.4184368953,0.0939071004,0.2228424323
29.0000000000,62.0000000000,0.4269254788,0.3361346685,0.2369398527,0.4947245289,0.3895154396,0.1157600315,0.1370440441
29.0000000000,63.0000000000,0.4431571953,0.3354370490,0.2214057557,0.4825279907,0.3652378140,0.1522341953,0.0815927701
29.0000000000,64.0000000000,0.4355968027,0.3229609466,0.2414422508,0.4569208486,0.3387710581,0.2043080933,0.0466690149
29.0000000000,65.0000000000,0.4270794605,0.2948464138,0.2780741257,0.4383268640,0.3026113777,0.2590617583,0.0256598544
29.0000000000,66.0000000000,0.3966455243,0.2704269076,0.3329275681,0.4026061100,0.2744907447,0.3229031453,0.0148050057
29.0000000000,67.0000000000,0.3708969234,0.2681199353,0.3609831414,0.3749675127,0.2710625483,0.3539699390,0.0108558452
29.0000000000,68.0000000000,0.3750910478,0.2805349623,0.3443739900,0.3791128859,0.2835429419,0.3373441722,0.0106085505
29.0000000000,69.0000000000,0.3347495013,0.3114529110,0.3537975877,0.3386572046,0.3150886613,0.3462541341,0.0115388165
29.0000000000,70.0000000000,0.3200336435,0.3318598454,0.3481065111,0.3239035961,0.3358728044,0.3402235995,0.0119478533
29.0000000000,71.0000000000,0.2916295994,0.3447412132,0.3636291874,0.2949449854,0.3486603976,0.3563946169,0.0112406929
