Lon,Lat,LCC_elev_AD1900_C,LCC_elev_AD1900_B,LCC_elev_AD1900_U,NLC_elev_AD1900_C,NLC_elev_AD1900_B,NLC_elev_AD1900_O,HLU_elev_AD1900
28.0000000000,66.0000000000,0.3882095163,0.2766514597,0.3351390240,0.3953475793,0.2817382891,0.3229141316,0.0180551581
28.0000000000,67.0000000000,0.3648966828,0.2689819014,0.3661214158,0.3695615463,0.2724205840,0.3580178697,0.0126226972
28.0000000000,68.0000000000,0.3528708502,0.2834382676,0.3636908822,0.3570179424,0.2867693579,0.3562126997,0.0116159211
28.0000000000,69.0000000000,0.3418496989,0.3117385133,0.3464117878,0.3461584900,0.3156677727,0.3381737373,0.0124474517
28.0000000000,70.0000000000,0.3338313752,0.3346211210,0.3315475038,0.3381689557,0.3389689630,0.3228620813,0.0128266668
28.0000000000,71.0000000000,0.3089579924,0.3459539870,0.3450880206,0.3127539219,0.3502044579,0.3370416202,0.0121371125
29.0000000000,46.0000000000,0.2374579490,0.2143847902,0.5481572608,0.4879966780,0.4405793357,0.0714239864,0.5134025297
29.0000000000,47.0000000000,0.1780947297,0.1735790061,0.6483262641,0.4738840775,0.4618683963,0.0642475262,0.6241808109
29.0000000000,48.0000000000,0.1739214329,0.1690839162,0.6569946510,0.4760204591,0.4627802454,0.0611992955,0.6346345424
29.0000000000,49.0000000000,0.1989705677,0.1882651374,0.6127642948,0.4816820094,0.4557655472,0.0625524434,0.5869254739
29.0000000000,50.0000000000,0.2688616225,0.2364937350,0.4946446426,0.4955895301,0.4359261761,0.0684842938,0.4574913187
29.0000000000,51.0000000000,0.3319379586,0.2721686234,0.3958934180,0.5094436722,0.4177123446,0.0728439832,0.3484305003
29.0000000000,52.0000000000,0.3390701574,0.2766564805,0.3842733621,0.5118095420,0.4175992004,0.0705912576,0.3375071593
29.0000000000,53.0000000000,0.3316861210,0.2746935962,0.3936202828,0.5105197168,0.4227988090,0.0666814742,0.3502971382
29.0000000000,54.0000000000,0.3468351246,0.2831727909,0.3699920845,0.5152016714,0.4206352955,0.0641630330,0.3267973613
29.0000000000,55.0000000000,0.3457510711,0.2852542478,0.3689946811,0.5145530094,0.4245205406,0.0609264499,0.3280554874
29.0000000000,56.0000000000,0.3432366101,0.2842084941,0.3725548958,0.5155739252,0.4269080996,0.0575179752,0.3342630547
29.0000000000,57.0000000000,0.3512737572,0.2960171080,0.3527091347,0.5115630049,0.4310922697,0.0573447254,0.3133323679
29.0000000000,58.0000000000,0.3514311129,0.3022392855,0.3463296016,0.5069695035,0.4360060759,0.0570244206,0.3068002897
29.0000000000,59.0000000000,0.3724448666,0.3157872500,0.3117678834,0.5083348373,0.4310051629,0.0606599998,0.2673237418
29.0000000000,60.0000000000,0.3536042065,0.3213468917,0.3250489019,0.4895501817,0.4448912833,0.0655585350,0.2776956895
29.0000000000,61.0000000000,0.3692640800,0.3341443056,0.2965916144,0.4840044204,0.4379719818,0.0780235978,0.2370646538
29.0000000000,62.0000000000,0.4146799808,0.3493633955,0.2359566237,0.4862717427,0.4096786800,0.1040495773,0.1472258320
29.0000000000,63.0000000000,0.4313762499,0.3478512924,0.2207724578,0.4736685203,0.3819547483,0.1443767314,0.0892866396
29.0000000000,64.0000000000,0.4256105682,0.3316180449,0.2427713869,0.4485905471,0.3495230883,0.2018863646,0.0512270690
29.0000000000,65.0000000000,0.4107954611,0.2979150081,0.2912895308,0.4226138134,0.3064858538,0.2709003328,0.0279648982
29.0000000000,66.0000000000,0.3864650204,0.2660880961,0.3474468835,0.3928094879,0.2704563757,0.3367341364,0.0161515128
29.0000000000,67.0000000000,0.3650117769,0.2630217468,0.3719664763,0.3694365335,0.2662101568,0.3643533097,0.0119770411
29.0000000000,68.0000000000,0.3505228791,0.2840021627,0.3654749582,0.3546754688,0.2873666918,0.3579578394,0.0117081390
29.0000000000,69.0000000000,0.3424043539,0.3125164785,0.3450791677,0.3467676114,0.3164988749,0.3367335137,0.0125826559
29.0000000000,70.0000000000,0.3351190466,0.3365230114,0.3283579420,0.3395510295,0.3409735619,0.3194754086,0.0130524797
29.0000000000,71.0000000000,0.3191711275,0.3489822661,0.3318466063,0.3231135032,0.3532928666,0.3235936302,0.0122012100
