Lon,Lat,LCC_elev_BC4000_C,LCC_elev_BC4000_B,LCC_elev_BC4000_U,NLC_elev_BC4000_C,NLC_elev_BC4000_B,NLC_elev_BC4000_O,HLU_elev_BC4000
29.0000000000,50.0000000000,0.4091848861,0.3519025812,0.2389125327,0.4134229879,0.3555473858,0.2310296263,0.0102512485
29.0000000000,51.0000000000,0.4153951884,0.3582232731,0.2263815384,0.4193932921,0.3616711074,0.2189356004,0.0095330654
29.0000000000,52.0000000000,0.4291540872,0.3637619011,0.2070840117,0.4331506773,0.3671495124,0.1996998103,0.0092267895
29.0000000000,53.0000000000,0.4437660939,0.3682979585,0.1879359476,0.4478347351,0.3716746750,0.1804905899,0.0090851400
29.0000000000,54.0000000000,0.4494586682,0.3803939093,0.1701474225,0.4537597562,0.3840340831,0.1622061607,0.0094787780
29.0000000000,55.0000000000,0.4287256840,0.4170643726,0.1542099434,0.4335597459,0.4217669483,0.1446733058,0.0111497018
29.0000000000,56.0000000000,0.3992761164,0.4639740549,0.1367498287,0.4053367476,0.4710167392,0.1236465132,0.0149520892
29.0000000000,57.0000000000,0.3303406171,0.5438219146,0.1258374683,0.3385619455,0.5573562434,0.1040818112,0.0242830846
29.0000000000,58.0000000000,0.2818765500,0.5965417787,0.1215816713,0.2911813898,0.6162338236,0.0925847866,0.0319554756
29.0000000000,59.0000000000,0.2572191195,0.6227337872,0.1200470932,0.2663346337,0.6448026704,0.0888626959,0.0342257936
29.0000000000,60.0000000000,0.2391231689,0.6383534630,0.1225233681,0.2468834766,0.6590700642,0.0940464591,0.0314330787
29.0000000000,61.0000000000,0.2522196038,0.6185166322,0.1292637640,0.2583831449,0.6336314475,0.1079854076,0.0238542694
29.0000000000,62.0000000000,0.2667053035,0.5916454298,0.1416492666,0.2716666571,0.6026514434,0.1256818995,0.0182626519
29.0000000000,63.0000000000,0.2807984272,0.5582993685,0.1609022043,0.2845006638,0.5656603656,0.1498389706,0.0130131037
29.0000000000,64.0000000000,0.2901243726,0.5247139083,0.1851617191,0.2928994307,0.5297328304,0.1773677389,0.0094744403
29.0000000000,65.0000000000,0.3017652799,0.4894171517,0.2088175684,0.3039577242,0.4929729610,0.2030693148,0.0072129906
29.0000000000,66.0000000000,0.3144583070,0.4565189692,0.2290227238,0.3162858223,0.4591720884,0.2245420894,0.0057780498
29.0000000000,67.0000000000,0.3301999305,0.4375817536,0.2322183160,0.3318836187,0.4398129814,0.2283033999,0.0050731286
29.0000000000,68.0000000000,0.3298096696,0.4359033221,0.2342870083,0.3314044424,0.4380111038,0.2305844538,0.0048121650
29.0000000000,69.0000000000,0.3346134757,0.4321172242,0.2332693001,0.3362159916,0.4341867006,0.2295973078,0.0047663284
29.0000000000,70.0000000000,0.3382812502,0.4294100000,0.2323087499,0.3398969062,0.4314608935,0.2286422003,0.0047533707
29.0000000000,71.0000000000,0.3164308750,0.4422624007,0.2413067243,0.3179792549,0.4444265074,0.2375942378,0.0048694366
